Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Icon Parking E 48th Street - Tesla Destination,329 E 48th St,,New York,NY,10017,,877-727-5464  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.753230,-73.967990,11/03/2020,115097,2020-11-18 00:06:10,P,,,01/01/2016,J1772 TESLA
ELEC,COMFORT- CHARGE,4054 ny-9l,WINGATE 1.1WINGATE 1.2WINGATE 1.3,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.411060,-73.708550,01/23/2021,170683,2021-01-23 00:19:13,,,,,J1772
ELEC,iPark NYC 61 Jane Street - Tesla Destination,61 Jane St,,New York,NY,10014,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.738222,-74.005908,11/03/2020,115173,2020-11-18 00:06:10,P,,,01/01/2016,J1772 TESLA
ELEC,The Point Resort - Tesla Destination,222 Beaverwood Rd,,Saranac Lake,NY,12983,,518-891-5674  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.303141,-74.330399,11/03/2020,115233,2020-11-18 00:06:10,P,,,03/01/2015,J1772 TESLA
ELEC,Pawling - Chamber of Commerce,55 Charles Colman Blvd,,Pawling,NY,12564,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,41.563513,-73.601015,04/08/2020,123119,2020-04-08 12:29:55,LG,,,04/01/2019,J1772
ELEC,AL SIGL,3399 S Winton Rd,WINTON,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.083538,-77.583260,01/23/2021,163585,2021-01-23 00:19:13,,,,,J1772
ELEC,ULSTER COUNTY,491 Cottekill Rd,"SUNY ULSTER; Ulster County's fee for public charging is $0.50 per hour, effective 1-1-2020.",Stone Ridge,NY,12484,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851332,-74.130956,01/23/2021,123389,2021-01-23 00:19:13,,,,,J1772
ELEC,Emerson Street - Parking Lot,880 Emerson St,,Rochester,NY,14613,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,43.174415,-77.653809,04/08/2020,123139,2020-04-08 12:29:55,P,,,04/01/2019,J1772
ELEC,The Lodge at Gore Mountain - Becks Tavern,881 Peaceful Valley,,North Creek,NY,12853,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,43.686398,-73.990326,04/08/2020,154923,2020-04-08 12:29:55,P,,,04/15/2019,J1772
ELEC,577 Baltic Street - Adam America Real Estate - Tesla Destination,577 Baltic Street,,Brooklyn,NY,11217,,718-422-1577  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.681251,-73.981971,11/03/2020,168557,2020-11-18 00:06:10,P,,,11/03/2020,TESLA
ELEC,Sky Zone Trampoline Park,33 LeCount Pl,,New Rochelle,NY,10801,,866-816-7584,E,,Public,Business hours,,,4,,,EV Connect,http://evconnect.com/,200-9,40.911315,-73.779296,04/08/2020,94853,2020-04-08 12:29:55,P,,,03/28/2016,J1772
ELEC,Enterprise Parking 545 Washington Ave - Tesla Destination,545 Washington Ave,,Brooklyn,NY,11238,,347-889-6642  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.681876,-73.964169,11/03/2020,150573,2020-11-18 00:06:10,P,,,09/30/2019,TESLA
ELEC,TOWNE AVW,5255 Genesee street,STATION 1; Located Next To Service Waiting Room,Bowmansville,NY,14026,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.939898,-78.687331,01/23/2021,162427,2021-01-23 00:19:13,,,,,J1772
ELEC,imPark 101 Bedford Ave - Tesla Destination,101  Bedford Ave,,Brooklyn,NY,11211,,718-387-1737  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.720014,-73.954550,11/03/2020,114918,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,Fairport Village Landing,260 Fairport Village Landing,,Fairport,NY,14450,,855-900-7584,E,,Public,24 hours daily,,,,1,,Greenlots,http://greenlots.com/,GPS,43.101154,-77.443126,01/23/2021,170901,2021-01-23 01:21:30,,,,,CHADEMO J1772COMBO
ELEC,RXR REALTY,333 Earle Ovington Blvd,OMNI,Uniondale,NY,11553,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.725338,-73.593701,01/23/2021,143209,2021-01-23 00:19:13,,,,,J1772
ELEC,Capital Region Welcome Center,I-87 N,,Hannacroix,NY,12087,,518-436-2831,E,,Public,Welcome center business hours,,,,2,,Non-Networked,,GPS,42.428584,-73.802626,03/03/2020,117743,2020-03-03 21:13:47,P,,,01/01/2019,CHADEMO J1772COMBO
ELEC,165 E 77 ST Garage,165 E 77th Street,Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,Manhattan,NY,10075,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.773528,-73.959538,01/22/2021,163507,2021-01-22 22:55:21,,,,,J1772
ELEC,JLRWHITEPLAINS,265 east Main Street,STATION 01; Main lot,White Plains,NY,10601,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.034269,-73.764702,01/23/2021,162281,2021-01-23 00:19:13,,,,,J1772
ELEC,TICONDEROGA,1494 Mccormick St,TOWER AVE,Ticonderoga,NY,12883,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.849277,-73.422200,01/23/2021,154560,2021-01-23 00:19:13,,,,,J1772
ELEC,Icon Parking Independent - Tesla Destination,417  E 71st St,,New York,NY,10021,,212-288-6874  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.766976,-73.955645,11/03/2020,115129,2020-11-18 00:06:10,P,,,09/01/2017,J1772 TESLA
ELEC,BEVERWYCK,10 Autumn Dr,STATION 3,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.655716,-73.839830,01/23/2021,164422,2021-01-23 00:19:13,,,,,J1772
ELEC,The Farmhouse Bed and Breakfast - Tesla Destination,1855 Depot Ln,,Cutchogue,NY,11935,,631-734-8539  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.015587,-72.489904,11/03/2020,114931,2020-11-18 00:06:10,P,,,09/01/2016,J1772 TESLA
ELEC,Icon Parking 155 E 29th Street - Tesla Destination,155 E 29th St,,New York,NY,10016,,212-684-8259  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.742968,-73.980565,11/03/2020,115022,2020-11-18 00:06:10,P,,,05/01/2016,J1772 TESLA
ELEC,PV Parking 34-11 Steinway - Tesla Destination,34-11 Steinway St,,Astoria,NY,11101,,718-609-1200  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.755508,-73.922168,11/03/2020,150584,2020-11-18 00:06:10,P,,,09/30/2019,TESLA
ELEC,RTS,Rochester Tech Park Building 1 777 Elmgrove Rd,ROCH TECH PK1; -ROCH TECH PK2; -,Rochester,NY,14624,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.153140,-77.734570,01/23/2021,164272,2021-01-23 00:19:13,,,,,J1772
ELEC,Hampton Inn LaGuardia Airport - Tesla Destination,102-40 Ditmars Blvd,,East Elmhurst,NY,11369,,718-672-6600  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767871,-73.867659,11/03/2020,114937,2020-11-18 00:06:10,P,,,03/01/2017,J1772 TESLA
ELEC,OSSINING,101 NY-9A,"EV 1; Drive into driveway, on the right hand side of property",Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.178694,-73.840619,01/23/2021,162463,2021-01-23 00:19:13,,,,,J1772
ELEC,CLARKSON UNVER,"16A,16B Pierrepont Ave",OLD MAIN LOT 1; South End Old Main,Potsdam,NY,13676,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.667642,-74.980490,01/23/2021,162484,2021-01-23 00:19:13,,,,,J1772
ELEC,BEST WESTERN PL,6605 Old Collamer Rd S,BEST 1.1; -BEST 1.2; -,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.090362,-76.086324,01/23/2021,169911,2021-01-23 00:19:13,,,,,J1772
ELEC,HOTSARA CHARGER,100 Main St,STATION 1; Hotel side parking lot,Saranac Lake,NY,12983,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.326862,-74.130150,01/23/2021,149787,2021-01-23 00:19:13,,,,,J1772
ELEC,Mirabito Convenience Store #69 - Tesla Supercharger,4968 NY-23,,Oneonta,NY,13820,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,42.447772,-75.048700,08/10/2020,153792,2020-08-27 20:39:12,P,,,02/14/2020,TESLA
ELEC,SUNY NEW PALTZ,10 Southside Loop,WALLKILL 3,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.741484,-74.088126,01/23/2021,122786,2021-01-23 00:19:13,,,,,J1772
ELEC,Cliff's Elbow Too,1085 Franklinville Rd,Located at Main Rd and Aldrich Ln,Laurel,NY,11948,,631-298-3262,E,,Public,24 hours daily,,,1,,,Non-Networked,,200-8,40.968038,-72.562787,03/03/2020,64705,2020-03-03 21:13:47,P,,,08/01/2014,J1772
ELEC,PUBLIC RESTROOM,56 Rock City Rd Woodstock Community Ctr.,WOODSTOCK COMMU; Parking lot in frt of the community center,Woodstock,NY,12498,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.044798,-74.118166,01/23/2021,162253,2021-01-23 00:19:13,,,,,J1772
ELEC,Union College,450 Nott St,,Schenectady,NY,12308,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,4,,,EV Connect,http://evconnect.com/,GPS,42.820404,-73.935231,04/08/2020,154918,2020-04-08 12:29:55,P,,,04/02/2019,J1772
ELEC,Bristol Harbour Resort,5410 Seneca Point Rd,,Canandaigua,NY,14424,,585-396-0060,E,,Public,Resort business hours; guest and visitor use only,,,1,,,Non-Networked,,GPS,42.753957,-77.336811,06/09/2020,62508,2020-06-09 16:47:26,P,,,07/15/2014,J1772
ELEC,SAVARINO COMPAN,BRL Parking Lot 3rd from Building  1 South Street,BRL 5; -,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.863697,-78.868096,01/23/2021,164154,2021-01-23 00:19:13,,,,,J1772
ELEC,CVS Pharmacy,7568 N Broadway,,Red Hook,NY,12571,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.997812,-73.873310,01/23/2021,93379,2021-01-23 01:19:54,,,,,CHADEMO J1772COMBO
ELEC,VILLAGE HALL,12-40 Water St,WELCOME CENTER; Near front entrance,Brockport,NY,14420,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.215696,-77.937193,01/23/2021,162322,2021-01-23 00:19:13,,,,,J1772
ELEC,Parkit 200 West End Ave - Tesla Destination,200 West End Ave,,New York,NY,10023,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.777982,-73.985407,11/03/2020,169014,2020-11-18 00:06:10,P,,,11/03/2020,J1772 TESLA
ELEC,New Castle Town,200 S Greeley Ave,,Chappaqua,NY,10514,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,41.155422,-73.774644,04/08/2020,123079,2020-04-08 12:29:55,LG,,,04/01/2019,J1772
ELEC,Dana Ford Lincoln,266 W Service Rd,,Staten Island,NY,10314,,718-983-8700,E,,Public - Call ahead,Dealership business hours; for customer use only,,,1,,,Non-Networked,,GPS,40.587162,-74.194747,09/03/2020,64140,2020-09-03 19:35:48,P,,,11/01/2014,J1772
ELEC,Finger Lakes Welcome Center,35 Lake Front Dr,,Geneva,NY,14456,,315-787-0052,E,,Public,24 hours daily; no overnight parking,,,4,,,Non-Networked,,GPS,42.870128,-76.977625,06/09/2020,117604,2020-06-09 16:47:26,P,,,05/01/2018,J1772
ELEC,Town of Dickinson,531 Old Front St,,Binghamton,NY,13905,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,200-9,42.119780,-75.912473,04/08/2020,94828,2020-04-08 12:29:55,LG,,,07/12/2017,J1772
ELEC,Thruway Nissan,79 Route 17K,,Newburgh,NY,12550,,845-562-1000,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,41.504105,-74.068916,06/09/2020,44174,2020-06-09 16:47:26,P,,,11/30/2011,J1772
ELEC,MUNICIPAL EVSE,175 Dix Ave,EASTFIELD PARK,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.317240,-73.627280,01/23/2021,155244,2021-01-23 00:19:13,,,,,J1772
ELEC,CASE CENTER LOT,Case Center Dr,CASE LOT; Case lot near community gardens.,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.096185,-73.786437,01/23/2021,162371,2021-01-23 00:19:13,,,,,J1772
ELEC,GGMC Parking E 74th Street - Tesla Destination,300  E 74th St,,New York,NY,10021,,212-988-8026  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.769925,-73.957476,11/03/2020,115084,2020-11-18 00:06:10,P,,,03/01/2017,J1772 TESLA
ELEC,Bay Ridge Municipal Parking Garage,8501 5th Ave,Located on the 3rd floor,Brooklyn,NY,11209,,718-439-5699  866-816-7584,E,,Public,24 hours daily,,,5,,,EV Connect,http://evconnect.com/,200-8,40.622150,-74.025650,04/08/2020,65288,2020-04-08 12:29:55,LG,,,06/01/2015,J1772
ELEC,LOUGHLIN DAWN,271 Fuller Rd,SANDIDGE 1.1; Front apartment building parking lot of 100 sandidge way,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.687836,-73.833130,01/23/2021,169976,2021-01-23 00:19:13,,,,,J1772
ELEC,Holiday Inn Express Olean - Tesla Destination,101 Main St,,Olean,NY,14760,,716-375-1000  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.087509,-78.429090,11/03/2020,115202,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,Hilton,598 Broadhollow Rd,,Melville,NY,11747,,866-816-7584,E,,Public - Call ahead,24 hours daily; for hotel guest use only,,,1,,,EV Connect,http://evconnect.com/,200-8,40.763790,-73.423658,04/08/2020,94850,2020-04-08 12:29:55,P,,,04/03/2016,J1772
ELEC,Best Western Maple City Inn - Tesla Destination,1 Canisteo Square,,Hornell,NY,14843,,607-324-4300  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.322850,-77.662418,11/03/2020,114952,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,ATLANTIC HONDA,1375 Sunrise Hwy,ATLANTIC; LOCATED IN REAR OF BUILDING,Bay Shore,NY,11706,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.734634,-73.257183,01/23/2021,162140,2021-01-23 00:19:13,,,,,J1772
ELEC,Village of Spencerport - Town Hall,27 West Ave,Located behind the Village office at South Union Street (Rt. 259),Spencerport,NY,14559,,585-352-4771,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,43.191311,-77.801933,06/09/2020,63140,2020-06-09 16:47:26,LG,,,07/20/2014,J1772
ELEC,EDISONPARKFAST,92 Livingston St,LOC # 75,new york,NY,11201,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.690920,-73.990464,01/23/2021,162408,2021-01-23 00:19:13,,,,,J1772
ELEC,Paumanok Vineyards - Tesla Destination,1074 Main Rd,,Aquebogue,NY,11931,,631-722-8800  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.948725,-72.602594,11/03/2020,114880,2020-11-18 00:06:10,P,,,09/01/2017,TESLA
ELEC,Continuum - Tesla Destination,55 Bank St,,White Plains,NY,10606,,914-368-9151  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.029402,-73.774815,11/03/2020,115248,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,Icon 376 Greenwich Street - Tesla Destination,376 Greenwich St,,New York,NY,10013,,212-227-7035  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.719814,-74.010394,11/03/2020,115112,2020-11-18 00:06:10,P,,,09/01/2017,J1772 TESLA
ELEC,Champion Parking W 57th Street - Tesla Destination,320 W 57th St,,New York,NY,10019,,212-308-5959  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767194,-73.984544,11/03/2020,115095,2020-11-18 00:06:10,P,,,01/01/2016,J1772 TESLA
ELEC,ProPark 110-45 Queens Blvd - Tesla Destination,110-45 Queens Blvd,,Forest Hills,NY,11375,,718-793-8096  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.719610,-73.839340,11/03/2020,150614,2020-11-18 00:06:10,P,,,09/30/2019,TESLA
ELEC,SHELDON SUFFERN,128 Orange Ave,ORANGE APT 2ORANGE AV APT 1,Suffern,NY,10901,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.115126,-74.153754,01/23/2021,122632,2021-01-23 00:19:13,,,,,J1772
ELEC,MPG 266 E 97 St - Tesla Destination,266 E 97th St,,New York,NY,10021,,212-410-5270  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.784771,-73.946728,11/03/2020,115073,2020-11-18 00:06:10,P,,,09/01/2017,J1772 TESLA
ELEC,Cayuga Heights Village Court,836 Hanshaw Rd,,Ithaca,NY,14850,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,42.469472,-76.478871,04/08/2020,123137,2020-04-08 12:29:55,LG,,,04/01/2019,J1772
ELEC,LIVEWIRE,2428 Sunrise Hwy,DCFAST HOG OUT; Outside - Customer facing,Bellmore,NY,11710,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.665961,-73.536912,01/23/2021,143298,2021-01-23 00:19:13,,,,,J1772COMBO
ELEC,Market 32,19 Centre Dr,,Plattsburgh,NY,12901,,518-562-3560,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,44.695363,-73.492162,03/03/2020,65281,2020-03-03 21:13:47,SG,,,11/01/2014,J1772
ELEC,RJCL,9091 NY-22,PARKING 1,Hillsdale,NY,12529,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.167957,-73.517820,01/23/2021,166204,2021-01-23 00:19:13,,,,,J1772
ELEC,Hampton Inn Cortland - Tesla Destination,26 River St,,Cortland,NY,13045,,607-662-0007  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.606836,-76.164117,11/03/2020,114929,2020-11-18 00:06:10,P,,,08/15/2016,J1772 TESLA
ELEC,TRAIL BREAK,1299 U.S. 9,"TRAIL BREAK 1; 1 mile off Exit 28. Turn right onto US Route 9, 1 mile south on right side",Schroon Lake,NY,12870,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.851345,-73.757660,01/23/2021,144979,2021-01-23 00:19:13,,,,,J1772
ELEC,Hampton Inn Corning/Painted Post - Tesla Destination,248 Town Center Rd,,Painted Post,NY,14870,,607-936-5020  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.149988,-77.108033,11/03/2020,115207,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,Gurneys Montauk Resort & Spa - Tesla Destination,290 Old Montauk Hwy,,Montauk,NY,11954,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.015489,-71.992316,11/03/2020,168812,2020-11-18 00:06:10,P,,,11/03/2020,J1772 TESLA
ELEC,1 Hotel Brooklyn Bridge - Tesla Destination,60 Furman St,,Brooklyn,NY,11201,,877-803-1111  877-798-3752,E,,Public,24 hours daily; see valet for access,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.702241,-73.995539,11/03/2020,114908,2020-11-18 00:06:10,P,,,09/01/2017,J1772 TESLA
ELEC,Dune Deck - Tesla Destination,379 Dune Rd,,Westhampton Beach,NY,11978,,631-998-0050  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.789543,-72.662605,11/03/2020,115247,2020-11-18 00:06:10,P,,,11/01/2018,TESLA
ELEC,ROSEWOOD PLAZA,New Karner Rd & Watervliet Shaker Rd,STATION 1STATION 3,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.742780,-73.839290,01/23/2021,168352,2021-01-23 00:19:13,,,,,J1772
ELEC,TRANSITION,48 Walnut St,MARGARETVILLE; -,Margaretville,NY,12455,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.148730,-74.649075,01/23/2021,162391,2021-01-23 00:19:13,,,,,J1772
ELEC,919 Third Avenue,919 3rd Avenue,Located between 2nd & 3rd Ave,Manhattan,NY,10022,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.759299,-73.968603,01/22/2021,164749,2021-01-22 22:55:21,,,,,J1772
ELEC,TRISTATELUXURY,1249 E Jericho Turnpike,LOT CHARGER,Huntington,NY,11743,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.832688,-73.359725,01/23/2021,162157,2021-01-23 00:19:13,,,,,J1772
ELEC,Rochester Optical,1260 Lyell Ave,,Rochester,NY,14606,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,43.165109,-77.658178,06/09/2020,123065,2020-06-09 16:47:26,P,,,04/01/2019,J1772
ELEC,528 W 162nd Garage-PARK-it - Tesla Destination,528 W 162nd St,,Manhattan,NY,10033,,212-929-9404  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.836425,-73.941393,11/03/2020,150533,2020-11-18 00:06:10,P,,,09/30/2019,TESLA
ELEC,GMC - BELMONT 1,113 E 84th St,Located between Park Ave & Lexington Ave. - Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,New York,NY,10028,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.773472,-73.955287,01/22/2021,121020,2021-01-22 22:55:21,,,,,J1772
ELEC,ADIRONDACK,NY-30,EV 1; Located in front of the auditorium,Blue Mountain Lake,NY,12812,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.869392,-74.431812,01/23/2021,162396,2021-01-23 00:19:13,,,,,J1772
ELEC,Cortlandt Train Station,2 Memorial Dr,,Cortlandt Manor,NY,10566,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,41.244889,-73.923330,03/30/2020,94837,2020-03-30 21:09:55,P,,,04/24/2015,J1772
ELEC,Price Chopper - Tesla Supercharger,1930 Saranac Ave,,Lake Placid,NY,12946,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,44.290000,-74.010000,08/10/2020,164170,2020-08-27 20:39:12,P,,,07/10/2020,TESLA
ELEC,COMPASS VW,200 Dolson Ave,WV_408157_A; -,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.427106,-74.427890,01/23/2021,162432,2021-01-23 00:19:13,,,,,J1772
ELEC,Rochester Institute of Technology - Tesla Destination,120 Lomb Memorial Dr,,Rochester,NY,14623,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.091646,-77.674855,11/03/2020,169077,2020-11-18 00:06:10,P,,,11/03/2020,TESLA
ELEC,MINNEWASKA,5281 US-44,,Kerhonkson,NY,12446,,888-758-4389,E,,Public,24 hours daily,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.737841,-74.233805,01/23/2021,171409,2021-01-23 00:19:13,,,,,J1772
